"","year","commonName","sys_loc_code","facility","facility_code","perc_detected","LATITUDE","LONGITUDE"
"21727",2017,"PFOA","613403","East Metro PFAS","SR0001491",0,44.969985,-92.850285
"21728",2017,"PFOA","613418","East Metro PFAS","SR0001491",0,44.812282,-92.895045
"21729",2017,"PFOA","613423","East Metro PFAS","SR0001491",1,44.962257,-92.854388
"21730",2017,"PFOA","613449","East Metro PFAS","SR0001491",1,44.961437,-92.860349
"21731",2017,"PFOA","613450","East Metro PFAS","SR0001491",1,44.961725,-92.856663
"21732",2017,"PFOA","616662","East Metro PFAS","SR0001491",0,44.960771,-92.885468
"21733",2017,"PFOA","616674","East Metro PFAS","SR0001491",1,44.945539,-92.824389
"21734",2017,"PFOA","616675","East Metro PFAS","SR0001491",1,44.96056,-92.819195
"21735",2017,"PFOA","616676","East Metro PFAS","SR0001491",1,44.945592,-92.826378
"21736",2017,"PFOA","616686","East Metro PFAS","SR0001491",1,44.970553,-92.844031
"21737",2017,"PFOA","617669","East Metro PFAS","SR0001491",0,44.803728,-92.892937
"21738",2017,"PFOA","617676","East Metro PFAS","SR0001491",0,44.961208,-92.857053
"21739",2017,"PFOA","617687","East Metro PFAS","SR0001491",0,44.798564,-92.898176
"21740",2017,"PFOA","617689","East Metro PFAS","SR0001491",0,44.959169,-92.853838
"21741",2017,"PFOA","617700","East Metro PFAS","SR0001491",0,44.969958,-92.843665
"21742",2017,"PFOA","623866","East Metro PFAS","SR0001491",1,44.96548,-92.847329
"21743",2017,"PFOA","623873","East Metro PFAS","SR0001491",0,44.802074,-92.896189
"21744",2017,"PFOA","623885","East Metro PFAS","SR0001491",0,44.799346,-92.89525
"21745",2017,"PFOA","628252","East Metro PFAS","SR0001491",0,44.945789,-92.831854
"21746",2017,"PFOA","628275","East Metro PFAS","SR0001491",1,44.969215,-92.840434
"21747",2017,"PFOA","628284","East Metro PFAS","SR0001491",1,44.959018,-92.817779
"21748",2017,"PFOA","628295","East Metro PFAS","SR0001491",0,44.841376,-92.970177
"21749",2017,"PFOA","633285","East Metro PFAS","SR0001491",0,44.946101,-92.830103
"21750",2017,"PFOA","633286","East Metro PFAS","SR0001491",0,44.905583,-92.988397
"21751",2017,"PFOA","633288","East Metro PFAS","SR0001491",1,44.844051,-92.972947
"21752",2017,"PFOA","634277","East Metro PFAS","SR0001491",0,44.882232,-92.936108
"21753",2017,"PFOA","637420","East Metro PFAS","SR0001491",1,44.843249,-92.971656
"21754",2017,"PFOA","637431","East Metro PFAS","SR0001491",0,44.945923,-92.8285
"21755",2017,"PFOA","638091","East Metro PFAS","SR0001491",1,44.954094,-92.829611
"21756",2017,"PFOA","641013","East Metro PFAS","SR0001491",0,44.969128,-92.879234
"21757",2017,"PFOA","641014","East Metro PFAS","SR0001491",1,44.969794,-92.879359
"21758",2017,"PFOA","641018","East Metro PFAS","SR0001491",1,44.956235,-92.828514
"21759",2017,"PFOA","641033","East Metro PFAS","SR0001491",1,44.96766,-92.879
"21760",2017,"PFOA","641034","East Metro PFAS","SR0001491",1,44.970028,-92.878843
"21761",2017,"PFOA","641475","East Metro PFAS","SR0001491",1,44.958141,-92.832768
"21762",2017,"PFOA","641476","East Metro PFAS","SR0001491",0,44.829687,-92.889802
"21763",2017,"PFOA","641709","East Metro PFAS","SR0001491",0,44.862554,-92.97008
"21764",2017,"PFOA","641763","East Metro PFAS","SR0001491",0,44.961596,-92.819927
"21765",2017,"PFOA","641814","East Metro PFAS","SR0001491",0,44.969102,-92.880646
"21766",2017,"PFOA","641817","East Metro PFAS","SR0001491",1,44.95368,-92.829574
"21767",2017,"PFOA","642404","East Metro PFAS","SR0001491",0,44.957741,-92.818202
"21768",2017,"PFOA","642413","East Metro PFAS","SR0001491",1,44.961282,-92.858934
"21769",2017,"PFOA","642415","East Metro PFAS","SR0001491",0,44.967864,-92.84304
"21770",2017,"PFOA","642417","East Metro PFAS","SR0001491",0,44.962611,-92.856086
"21771",2017,"PFOA","645601","East Metro PFAS","SR0001491",1,44.969205,-92.83966
"21772",2017,"PFOA","649653","East Metro PFAS","SR0001491",0,44.842043,-92.971138
"21773",2017,"PFOA","649680","East Metro PFAS","SR0001491",0,44.865052,-92.860342
"21774",2017,"PFOA","649691","East Metro PFAS","SR0001491",0,44.893313,-92.992059
"21775",2017,"PFOA","651902","East Metro PFAS","SR0001491",1,44.960159,-92.853506
"21776",2017,"PFOA","651905","East Metro PFAS","SR0001491",1,44.796891,-92.99429
"21777",2017,"PFOA","651917","East Metro PFAS","SR0001491",1,44.96212,-92.860005
"21778",2017,"PFOA","651925","East Metro PFAS","SR0001491",0,44.955994,-92.817802
"21779",2017,"PFOA","651945","East Metro PFAS","SR0001491",1,44.962563,-92.853943
"21780",2017,"PFOA","651996","East Metro PFAS","SR0001491",0.666666666666667,44.962319,-92.860546
"21781",2017,"PFOA","656716","East Metro PFAS","SR0001491",0,44.798255,-92.893326
"21782",2017,"PFOA","656740","East Metro PFAS","SR0001491",0,44.956025,-92.82035
"21783",2017,"PFOA","658832","East Metro PFAS","SR0001491",1,44.942795,-92.828655
"21784",2017,"PFOA","658952","East Metro PFAS","SR0001491",1,44.959345,-92.819541
"21785",2017,"PFOA","664107","East Metro PFAS","SR0001491",1,44.962553,-92.860321
"21786",2017,"PFOA","664108","East Metro PFAS","SR0001491",0,44.961472,-92.855949
"21787",2017,"PFOA","664193","East Metro PFAS","SR0001491",0,44.959107,-92.854738
"21788",2017,"PFOA","664194","East Metro PFAS","SR0001491",0,44.962023,-92.861159
"21789",2017,"PFOA","664429","East Metro PFAS","SR0001491",0,44.865502,-92.968557
"21790",2017,"PFOA","664432","East Metro PFAS","SR0001491",0,44.956652,-92.818548
"21791",2017,"PFOA","665319","East Metro PFAS","SR0001491",0,44.800329,-92.987179
"21792",2017,"PFOA","665321","East Metro PFAS","SR0001491",1,44.955753,-92.84687
"21793",2017,"PFOA","665323","East Metro PFAS","SR0001491",0,44.957086,-92.819649
"21794",2017,"PFOA","670708","East Metro PFAS","SR0001491",0,44.895204,-92.989805
"21795",2017,"PFOA","670790","East Metro PFAS","SR0001491",0,44.842007,-92.970607
"21796",2017,"PFOA","670799","East Metro PFAS","SR0001491",0,44.797998,-92.992705
"21797",2017,"PFOA","672536","East Metro PFAS","SR0001491",0,44.961089,-92.859846
"21798",2017,"PFOA","672537","East Metro PFAS","SR0001491",1,44.962558,-92.856923
"21799",2017,"PFOA","676492","East Metro PFAS","SR0001491",0,44.96966,-92.880355
"21800",2017,"PFOA","678109","East Metro PFAS","SR0001491",0,44.796648,-92.989102
"21801",2017,"PFOA","678110","East Metro PFAS","SR0001491",0,44.966725,-92.849735
"21802",2017,"PFOA","678146","East Metro PFAS","SR0001491",0,44.797899,-92.992123
"21803",2017,"PFOA","678166","East Metro PFAS","SR0001491",1,44.959827,-92.84463
"21804",2017,"PFOA","678168","East Metro PFAS","SR0001491",0,44.95523,-92.81873
"21805",2017,"PFOA","678177","East Metro PFAS","SR0001491",1,44.970476,-92.840595
"21806",2017,"PFOA","679267","East Metro PFAS","SR0001491",0,44.961231,-92.861728
"21807",2017,"PFOA","679294","East Metro PFAS","SR0001491",0,44.900721,-92.983851
"21808",2017,"PFOA","686423","East Metro PFAS","SR0001491",0,44.802542,-92.895518
"21809",2017,"PFOA","686611","East Metro PFAS","SR0001491",0,44.961422,-92.855506
"21810",2017,"PFOA","686615","East Metro PFAS","SR0001491",0,44.833538,-92.89059
"21811",2017,"PFOA","692869","East Metro PFAS","SR0001491",1,44.962803,-92.859116
"21812",2017,"PFOA","692896","East Metro PFAS","SR0001491",0,44.847527,-92.977842
"21813",2017,"PFOA","697755","East Metro PFAS","SR0001491",1,44.845222,-92.975869
"21814",2017,"PFOA","698159","East Metro PFAS","SR0001491",0.666666666666667,44.846784,-92.977019
"21815",2017,"PFOA","698190","East Metro PFAS","SR0001491",0,44.846005,-92.976388
"21816",2017,"PFOA","699704","Pigs Eye Landfill","SR0000117",1,44.927056,-93.034808
"21817",2017,"PFOA","699705","Pigs Eye Landfill","SR0000117",1,44.927092,-93.034808
"21818",2017,"PFOA","699707","Pigs Eye Landfill","SR0000117",1,44.927128,-93.034808
"21819",2017,"PFOA","699708","Pigs Eye Landfill","SR0000117",1,44.928111,-93.030831
"21820",2017,"PFOA","699711","Pigs Eye Landfill","SR0000117",1,44.928183,-93.030831
"21821",2017,"PFOA","699712","Pigs Eye Landfill","SR0000117",1,44.928643,-93.030071
"21822",2017,"PFOA","700568","East Metro PFAS","SR0001491",1,44.95702,-92.829488
"21823",2017,"PFOA","700573","East Metro PFAS","SR0001491",0,44.970146,-92.87987
"21824",2017,"PFOA","700646","East Metro PFAS","SR0001491",0,44.970118,-92.879147
"21825",2017,"PFOA","710061","East Metro PFAS","SR0001491",1,44.955247,-92.848929
"21826",2017,"PFOA","710121","East Metro PFAS","SR0001491",1,44.955493,-92.819933
"21827",2017,"PFOA","712551","East Metro PFAS","SR0001491",0,44.957258,-92.838507
"21828",2017,"PFOA","712578","East Metro PFAS","SR0001491",1,44.954301,-92.829116
"21829",2017,"PFOA","714247","East Metro PFAS","SR0001491",1,44.84722,-92.975856
"21830",2017,"PFOA","715600","WAFTA/Nike MSP-70 (DERP FUDS No. E05MN007001)","SR0000332",0,44.956226,-93.787116
"21831",2017,"PFOA","723250","East Metro PFAS","SR0001491",0.5,44.843061,-92.975845
"21832",2017,"PFOA","725077","East Metro PFAS","SR0001491",0,44.90019,-92.985941
"21833",2017,"PFOA","725095","East Metro PFAS","SR0001491",1,44.84451,-92.975426
"21834",2017,"PFOA","725117","East Metro PFAS","SR0001491",1,44.843999,-92.987106
"21835",2017,"PFOA","725144","East Metro PFAS","SR0001491",0,44.780915,-92.96288
"21836",2017,"PFOA","733049","East Metro PFAS","SR0001491",1,44.962335,-92.815043
"21837",2017,"PFOA","736074","East Metro PFAS","SR0001491",0,44.858353,-92.964624
"21838",2017,"PFOA","739368","East Metro PFAS","SR0001491",0,44.838294,-92.958715
"21839",2017,"PFOA","745058","East Metro PFAS","SR0001491",0,44.902225,-92.99273
"21840",2017,"PFOA","745070","East Metro PFAS","SR0001491",1,44.956686,-92.829096
"21841",2017,"PFOA","748209","East Metro PFAS","SR0001491",1,44.856264,-92.892535
"21842",2017,"PFOA","748210","East Metro PFAS","SR0001491",1,44.856327,-92.892535
"21843",2017,"PFOA","748211","East Metro PFAS","SR0001491",1,44.857037,-92.900989
"21844",2017,"PFOA","748212","East Metro PFAS","SR0001491",1,44.857037,-92.901026
"21845",2017,"PFOA","748731","East Metro PFAS","SR0001491",0,44.850087,-92.900684
"21846",2017,"PFOA","751112","East Metro PFAS","SR0001491",1,44.84605,-92.976008
"21847",2017,"PFOA","751326","East Metro PFAS","SR0001491",1,44.856282,-92.892497
"21848",2017,"PFOA","753630","East Metro PFAS","SR0001491",0,44.861313,-92.844732
"21849",2017,"PFOA","756457","East Metro PFAS","SR0001491",1,44.963473,-92.841299
"21850",2017,"PFOA","756458","East Metro PFAS","SR0001491",0,44.965639,-92.844796
"21851",2017,"PFOA","756464","East Metro PFAS","SR0001491",1,44.980508,-92.881204
"21852",2017,"PFOA","756526","East Metro PFAS","SR0001491",1,44.957501,-92.820307
"21853",2017,"PFOA","761665","East Metro PFAS","SR0001491",1,44.955705,-92.828833
"21854",2017,"PFOA","763354","East Metro PFAS","SR0001491",0,44.857419,-92.947551
"21855",2017,"PFOA","763357","East Metro PFAS","SR0001491",0,44.857509,-92.947564
"21856",2017,"PFOA","792092","East Metro PFAS","SR0001491",1,44.857143,-92.898115
"21857",2017,"PFOA","792093","East Metro PFAS","SR0001491",1,44.857143,-92.898027
"21858",2017,"PFOA","796053","Superior Plating Inc (SF)","SR0000131",0,44.984313,-93.25206
"21859",2017,"PFOA","803237","East Metro PFAS","SR0001491",0,44.852266,-92.891062
"21860",2017,"PFOA","804643","WAFTA/Nike MSP-70 (DERP FUDS No. E05MN007001)","SR0000332",0,44.94447,-93.779134
"21861",2017,"PFOA","806163","East Metro PFAS","SR0001491",1,44.857201,-92.902773
"21862",2017,"PFOA","806164","East Metro PFAS","SR0001491",1,44.8565,-92.894674
"21863",2017,"PFOA","806165","East Metro PFAS","SR0001491",1,44.861802,-92.904575
"21864",2017,"PFOA","818600","East Metro PFAS","SR0001491",0.666666666666667,44.907203,-92.985787
"21865",2017,"PFOA","819724","East Metro PFAS","SR0001491",1,44.968118,-92.905921
"21866",2017,"PFOA","820254","East Metro PFAS","SR0001491",0.833333333333333,44.816435,-92.995447
"21867",2017,"PFOA","820268","East Metro PFAS","SR0001491",1,44.965069,-92.909882
"21868",2017,"PFOA","823977","East Metro PFAS","SR0001491",1,44.966191,-92.905581
"21869",2017,"PFOS","1000020283","East Metro PFAS","SR0001491",1,44.949509,-92.846269
"21870",2017,"PFOS","1000020284","East Metro PFAS","SR0001491",1,44.95723,-92.837995
"21871",2017,"PFOS","1000020285","East Metro PFAS","SR0001491",0.5,44.77934,-92.874983
"21872",2017,"PFOS","1000020287","East Metro PFAS","SR0001491",0,44.943575,-92.820782
"21873",2017,"PFOS","1000020288","East Metro PFAS","SR0001491",0,44.975463,-92.861178
"21874",2017,"PFOS","1000020290","East Metro PFAS","SR0001491",0,44.974562,-92.853406
"21875",2017,"PFOS","1000020292","East Metro PFAS","SR0001491",0,44.899884,-92.987803
"21876",2017,"PFOS","1000020293","East Metro PFAS","SR0001491",1,44.957093,-92.836474
"21877",2017,"PFOS","1000020294","East Metro PFAS","SR0001491",1,44.904575,-92.990208
"21878",2017,"PFOS","1000020299","East Metro PFAS","SR0001491",0,44.908643,-92.984697
"21879",2017,"PFOS","1000020300","East Metro PFAS","SR0001491",0,44.908598,-92.985305
"21880",2017,"PFOS","1000020301","East Metro PFAS","SR0001491",0,44.907788,-92.985736
"21881",2017,"PFOS","1000020302","East Metro PFAS","SR0001491",0,44.906681,-92.984444
"21882",2017,"PFOS","1000020304","East Metro PFAS","SR0001491",0,44.906078,-92.986484
"21883",2017,"PFOS","1000020305","East Metro PFAS","SR0001491",0,44.904952,-92.985344
"21884",2017,"PFOS","1000020306","East Metro PFAS","SR0001491",0,44.902134,-92.983369
"21885",2017,"PFOS","1000020307","East Metro PFAS","SR0001491",0,44.901387,-92.983876
"21886",2017,"PFOS","1000020308","East Metro PFAS","SR0001491",1,44.901018,-92.983673
"21887",2017,"PFOS","1000020309","East Metro PFAS","SR0001491",0,44.844645,-92.974161
"21888",2017,"PFOS","1000020311","East Metro PFAS","SR0001491",0.5,44.902118,-92.997631
"21889",2017,"PFOS","1000020317","East Metro PFAS","SR0001491",0,44.972504,-92.997159
"21890",2017,"PFOS","1000020318","East Metro PFAS","SR0001491",0,44.77844,-92.874555
"21891",2017,"PFOS","1000020339","East Metro PFAS","SR0001491",0,44.89749,-92.990488
"21892",2017,"PFOS","1000020341","East Metro PFAS","SR0001491",0,44.855515,-92.957602
"21893",2017,"PFOS","1000020343","East Metro PFAS","SR0001491",1,44.957092,-92.835497
"21894",2017,"PFOS","1000020344","East Metro PFAS","SR0001491",0,44.973832,-92.845735
"21895",2017,"PFOS","1000020345","East Metro PFAS","SR0001491",0,44.974931,-92.846911
"21896",2017,"PFOS","1000020347","East Metro PFAS","SR0001491",0,44.973999,-92.84321
"21897",2017,"PFOS","1000020348","East Metro PFAS","SR0001491",1,44.970974,-92.842686
"21898",2017,"PFOS","1000020349","East Metro PFAS","SR0001491",1,44.96425,-92.836529
"21899",2017,"PFOS","1000020351","East Metro PFAS","SR0001491",1,44.955525,-92.835629
"21900",2017,"PFOS","1000020352","East Metro PFAS","SR0001491",1,44.957117,-92.834496
"21901",2017,"PFOS","1000020353","East Metro PFAS","SR0001491",1,44.957088,-92.833152
"21902",2017,"PFOS","1000020356","East Metro PFAS","SR0001491",1,44.944375,-92.831237
"21903",2017,"PFOS","1000020364","East Metro PFAS","SR0001491",1,44.972718,-92.841261
"21904",2017,"PFOS","1000020365","East Metro PFAS","SR0001491",0.5,44.94317,-92.832191
"21905",2017,"PFOS","1000020367","East Metro PFAS","SR0001491",1,44.943229,-92.829529
"21906",2017,"PFOS","1000020368","East Metro PFAS","SR0001491",1,44.942793,-92.826995
"21907",2017,"PFOS","1000020371","East Metro PFAS","SR0001491",0,44.848256,-92.980398
"21908",2017,"PFOS","1000020372","East Metro PFAS","SR0001491",0,44.848247,-92.979322
"21909",2017,"PFOS","1000020373","East Metro PFAS","SR0001491",0,44.848346,-92.978702
"21910",2017,"PFOS","1000020430","East Metro PFAS","SR0001491",0,44.840194,-92.881874
"21911",2017,"PFOS","1000020432","East Metro PFAS","SR0001491",0,44.781055,-92.870795
"21912",2017,"PFOS","1000020434","East Metro PFAS","SR0001491",0,44.780509,-92.873122
"21913",2017,"PFOS","1000020435","East Metro PFAS","SR0001491",0,44.779671,-92.872379
"21914",2017,"PFOS","1000020437","East Metro PFAS","SR0001491",0,44.920346,-92.983693
"21915",2017,"PFOS","1000020438","East Metro PFAS","SR0001491",1,44.966998,-92.838487
"21916",2017,"PFOS","1000020439","East Metro PFAS","SR0001491",1,44.967005,-92.836889
"21917",2017,"PFOS","1000020442","East Metro PFAS","SR0001491",1,44.965195,-92.836489
"21918",2017,"PFOS","1000020443","East Metro PFAS","SR0001491",1,44.965381,-92.834332
"21919",2017,"PFOS","1000020444","East Metro PFAS","SR0001491",1,44.957416,-92.835611
"21920",2017,"PFOS","1000020455","East Metro PFAS","SR0001491",0,44.776208,-92.874889
"21921",2017,"PFOS","1000020457","East Metro PFAS","SR0001491",1,44.959236,-92.837177
"21922",2017,"PFOS","1000020458","East Metro PFAS","SR0001491",1,44.967789,-92.837305
"21923",2017,"PFOS","1000020459","East Metro PFAS","SR0001491",1,44.971967,-92.838207
"21924",2017,"PFOS","1000020460","East Metro PFAS","SR0001491",1,44.970499,-92.838211
"21925",2017,"PFOS","1000020461","East Metro PFAS","SR0001491",1,44.97018,-92.835194
"21926",2017,"PFOS","1000020462","East Metro PFAS","SR0001491",0,44.968884,-92.835311
"21927",2017,"PFOS","1000020463","East Metro PFAS","SR0001491",1,44.967391,-92.836279
"21928",2017,"PFOS","1000020468","East Metro PFAS","SR0001491",1,44.965019,-92.833357
"21929",2017,"PFOS","1000020469","East Metro PFAS","SR0001491",1,44.963841,-92.827908
"21930",2017,"PFOS","1000020470","East Metro PFAS","SR0001491",0,44.958861,-92.82062
"21931",2017,"PFOS","1000020473","East Metro PFAS","SR0001491",1,44.940829,-92.809104
"21932",2017,"PFOS","1000020474","East Metro PFAS","SR0001491",1,44.942663,-92.807577
"21933",2017,"PFOS","1000020476","East Metro PFAS","SR0001491",0,44.780222,-92.87397
"21934",2017,"PFOS","1000020477","East Metro PFAS","SR0001491",0,44.776641,-92.876164
"21935",2017,"PFOS","1000020478","East Metro PFAS","SR0001491",0,44.976347,-92.98643
"21936",2017,"PFOS","104199","East Metro PFAS","SR0001491",0,44.82814,-92.890652
"21937",2017,"PFOS","104231","East Metro PFAS","SR0001491",0,44.777961,-92.872779
"21938",2017,"PFOS","104283","East Metro PFAS","SR0001491",0,44.7772,-92.868782
"21939",2017,"PFOS","107312","East Metro PFAS","SR0001491",0,44.845,-92.880902
"21940",2017,"PFOS","109660","East Metro PFAS","SR0001491",1,44.968353,-92.835364
"21941",2017,"PFOS","109686","East Metro PFAS","SR0001491",1,44.96992,-92.835626
"21942",2017,"PFOS","109700","East Metro PFAS","SR0001491",0,44.889533,-92.994719
"21943",2017,"PFOS","109705","East Metro PFAS","SR0001491",1,44.972039,-92.838283
"21944",2017,"PFOS","109707","East Metro PFAS","SR0001491",0,44.857396,-92.880615
"21945",2017,"PFOS","109755","East Metro PFAS","SR0001491",1,45.384428,-92.983944
"21946",2017,"PFOS","110402","East Metro PFAS","SR0001491",0,44.856475,-92.878208
"21947",2017,"PFOS","110588","East Metro PFAS","SR0001491",1,44.942853,-92.82484
"21948",2017,"PFOS","112258","East Metro PFAS","SR0001491",0,44.779215,-92.81573
"21949",2017,"PFOS","112587","East Metro PFAS","SR0001491",1,44.95465,-92.847029
"21950",2017,"PFOS","112615","East Metro PFAS","SR0001491",1,44.964909,-92.837935
"21951",2017,"PFOS","121091","East Metro PFAS","SR0001491",0,44.868259,-92.979923
"21952",2017,"PFOS","122019","East Metro PFAS","SR0001491",1,44.905205,-92.992653
"21953",2017,"PFOS","122020","East Metro PFAS","SR0001491",1,44.956359,-92.799404
"21954",2017,"PFOS","122034","East Metro PFAS","SR0001491",1,44.954609,-92.84011
"21955",2017,"PFOS","122035","East Metro PFAS","SR0001491",1,44.958076,-92.798217
"21956",2017,"PFOS","122043","East Metro PFAS","SR0001491",1,44.943445,-92.823989
"21957",2017,"PFOS","123536","East Metro PFAS","SR0001491",1,44.982083,-92.872095
"21958",2017,"PFOS","127637","East Metro PFAS","SR0001491",0,44.855326,-92.958208
"21959",2017,"PFOS","131926","East Metro PFAS","SR0001491",1,44.96836,-92.834273
"21960",2017,"PFOS","131931","East Metro PFAS","SR0001491",0,44.783043,-92.947505
"21961",2017,"PFOS","131965","East Metro PFAS","SR0001491",1,44.966966,-92.835152
"21962",2017,"PFOS","131976","East Metro PFAS","SR0001491",0,44.908571,-92.984904
"21963",2017,"PFOS","133475","East Metro PFAS","SR0001491",0,44.840716,-92.88224
"21964",2017,"PFOS","133503","East Metro PFAS","SR0001491",0,44.919572,-92.985873
"21965",2017,"PFOS","134786","East Metro PFAS","SR0001491",0,44.848513,-92.882603
"21966",2017,"PFOS","142318","East Metro PFAS","SR0001491",0,44.979779,-92.872417
"21967",2017,"PFOS","142326","East Metro PFAS","SR0001491",0,44.839186,-92.959993
"21968",2017,"PFOS","142352","East Metro PFAS","SR0001491",0,44.982561,-92.873388
"21969",2017,"PFOS","142359","East Metro PFAS","SR0001491",1,44.964344,-92.83341
"21970",2017,"PFOS","142376","East Metro PFAS","SR0001491",1,44.962574,-92.8015
"21971",2017,"PFOS","142568","East Metro PFAS","SR0001491",0,44.782997,-92.945192
"21972",2017,"PFOS","142569","East Metro PFAS","SR0001491",0,44.790194,-92.944993
"21973",2017,"PFOS","142574","East Metro PFAS","SR0001491",0,44.777189,-92.874697
"21974",2017,"PFOS","142576","East Metro PFAS","SR0001491",0,44.776935,-92.87346
"21975",2017,"PFOS","142581","East Metro PFAS","SR0001491",0,44.856344,-92.882069
"21976",2017,"PFOS","145822","East Metro PFAS","SR0001491",0,44.805074,-92.994613
"21977",2017,"PFOS","151763","East Metro PFAS","SR0001491",0,44.864372,-92.903171
"21978",2017,"PFOS","156406","East Metro PFAS","SR0001491",1,44.956856,-92.844056
"21979",2017,"PFOS","156440","East Metro PFAS","SR0001491",1,44.954673,-92.831435
"21980",2017,"PFOS","159478","East Metro PFAS","SR0001491",0,44.8061,-92.991616
"21981",2017,"PFOS","159479","East Metro PFAS","SR0001491",0,44.876769,-92.959106
"21982",2017,"PFOS","159482","East Metro PFAS","SR0001491",0,44.805614,-92.988569
"21983",2017,"PFOS","162131","East Metro PFAS","SR0001491",0,44.875981,-92.929911
"21984",2017,"PFOS","162915","East Metro PFAS","SR0001491",0,44.856331,-92.887435
"21985",2017,"PFOS","162947","East Metro PFAS","SR0001491",1,44.956119,-92.835323
"21986",2017,"PFOS","170795","East Metro PFAS","SR0001491",0,44.797395,-92.89293
"21987",2017,"PFOS","170802","East Metro PFAS","SR0001491",0,44.781546,-92.963787
"21988",2017,"PFOS","170830","East Metro PFAS","SR0001491",0,44.828967,-92.890221
"21989",2017,"PFOS","170834","East Metro PFAS","SR0001491",0,44.782256,-92.87412
"21990",2017,"PFOS","173904","East Metro PFAS","SR0001491",0,44.778293,-92.872445
"21991",2017,"PFOS","176030","East Metro PFAS","SR0001491",0,44.975472,-92.853847
"21992",2017,"PFOS","177910","East Metro PFAS","SR0001491",0,44.906483,-92.985965
"21993",2017,"PFOS","177922","East Metro PFAS","SR0001491",1,44.978554,-92.880601
"21994",2017,"PFOS","177933","East Metro PFAS","SR0001491",0,44.905754,-92.987295
"21995",2017,"PFOS","178211","East Metro PFAS","SR0001491",1,44.956023,-92.837618
"21996",2017,"PFOS","182686","East Metro PFAS","SR0001491",1,44.954594,-92.839257
"21997",2017,"PFOS","182954","East Metro PFAS","SR0001491",0,44.851349,-92.883737
"21998",2017,"PFOS","182975","East Metro PFAS","SR0001491",0,44.862036,-92.85905
"21999",2017,"PFOS","182983","East Metro PFAS","SR0001491",1,44.960267,-92.800405
"22000",2017,"PFOS","182990","East Metro PFAS","SR0001491",0,44.84658,-92.973047
"22001",2017,"PFOS","185751","East Metro PFAS","SR0001491",1,44.953699,-92.836407
"22002",2017,"PFOS","185752","East Metro PFAS","SR0001491",0,44.882766,-92.940526
"22003",2017,"PFOS","185763","East Metro PFAS","SR0001491",0,44.963754,-92.768323
"22004",2017,"PFOS","185770","East Metro PFAS","SR0001491",1,44.961727,-92.801212
"22005",2017,"PFOS","185793","East Metro PFAS","SR0001491",1,44.901847,-92.9867
"22006",2017,"PFOS","185997","East Metro PFAS","SR0001491",0,44.809292,-92.893925
"22007",2017,"PFOS","185998","East Metro PFAS","SR0001491",0,44.844438,-92.972921
"22008",2017,"PFOS","185999","East Metro PFAS","SR0001491",0,44.83354,-92.891376
"22009",2017,"PFOS","186344","East Metro PFAS","SR0001491",0,44.777233,-92.873875
"22010",2017,"PFOS","194076","East Metro PFAS","SR0001491",0,44.84768,-92.980145
"22011",2017,"PFOS","194229","East Metro PFAS","SR0001491",0,44.848663,-92.898788
"22012",2017,"PFOS","194271","East Metro PFAS","SR0001491",0,44.782763,-92.876113
"22013",2017,"PFOS","194281","East Metro PFAS","SR0001491",0,44.847165,-92.973135
"22014",2017,"PFOS","196920","East Metro PFAS","SR0001491",0,44.902432,-92.984978
"22015",2017,"PFOS","198294","East Metro PFAS","SR0001491",0,44.777545,-92.871751
"22016",2017,"PFOS","198301","East Metro PFAS","SR0001491",0,44.778522,-92.875288
"22017",2017,"PFOS","199508","East Metro PFAS","SR0001491",0,44.968511,-92.94163
"22018",2017,"PFOS","208425","East Metro PFAS","SR0001491",0,44.864538,-92.903381
"22019",2017,"PFOS","208801","East Metro PFAS","SR0001491",1,44.939801,-92.824824
"22020",2017,"PFOS","225692","East Metro PFAS","SR0001491",0,44.778445,-92.954044
"22021",2017,"PFOS","248887","East Metro PFAS","SR0001491",0,44.776207,-92.874459
"22022",2017,"PFOS","257202","East Metro PFAS","SR0001491",0,44.86405,-92.882661
"22023",2017,"PFOS","257204","East Metro PFAS","SR0001491",0,44.860454,-92.887098
"22024",2017,"PFOS","257206","East Metro PFAS","SR0001491",0,44.848787,-92.893235
"22025",2017,"PFOS","257210","East Metro PFAS","SR0001491",0,44.994686,-92.880618
"22026",2017,"PFOS","257212","East Metro PFAS","SR0001491",0,44.857429,-92.88062
"22027",2017,"PFOS","257213","East Metro PFAS","SR0001491",0,44.85245,-92.883247
"22028",2017,"PFOS","257217","East Metro PFAS","SR0001491",0,44.850088,-92.88236
"22029",2017,"PFOS","257224","East Metro PFAS","SR0001491",0,44.844865,-92.880498
"22030",2017,"PFOS","257225","East Metro PFAS","SR0001491",0,44.848198,-92.883809
"22031",2017,"PFOS","257226","East Metro PFAS","SR0001491",0,44.84806,-92.881644
"22032",2017,"PFOS","257227","East Metro PFAS","SR0001491",0,44.848046,-92.881445
"22033",2017,"PFOS","257228","East Metro PFAS","SR0001491",0,44.833121,-92.893932
"22034",2017,"PFOS","257232","East Metro PFAS","SR0001491",0,44.848074,-92.906104
"22035",2017,"PFOS","257233","East Metro PFAS","SR0001491",0,44.842154,-92.903601
"22036",2017,"PFOS","257235","East Metro PFAS","SR0001491",0,44.852213,-92.88931
"22037",2017,"PFOS","257247","East Metro PFAS","SR0001491",0,44.873585,-92.903555
