"FACILITY_CODE","FACILITY_ID","FACILITY_TYPE","FACILITY_NAME","SYS_LOC_CODE","LOC_TYPE","LOC_TYPE_2","LATITUDE","LONGITUDE","SURF_ELEV","GEOLOGIC_UNIT_DESC","DEPTH_OF_WELL","SAMPLE_DATE","MATRIX_CODE","MEDIUM_CODE","ANALYSIS_DATE","LAB_ANALYTICAL_METHOD_CODE","LAB_ANALYTICAL_METHOD_NAME","CAS_RN","ANALYTE_NAME","ANALYTE_TYPE_DESC","ANALYTE_GROUP_DESC","RESULT_NUMERIC","RESULT_UNIT","VALUE_TYPE","DETECT_FLAG","DETECTION_REMARK","METHOD_DETECTION_LIMIT","REPORTING_DETECTION_LIMIT","MIN_ACTION_LEVEL_CODE","MIN_ACTION_LEVEL","ACTION_LEVEL_UNIT","ACTION_LEVEL_EXCEEDANCE","MOST_RECENT_RESULT_FLAG","FIVE_YEAR_FLAG","REPORT_DATE"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","76-13-1","1,1,2-Trichlorotrifluoroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","16.2","100","HRL","200000","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","78-87-5","1,2-Dichloropropane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","4.7","20.0","HBV","3","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","78-93-3","Methyl ethyl ketone","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","59.6","400","HRL","4000","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","79-00-5","1,1,2-Trichloroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","3.9","20.0","HRL","3","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","79-01-6","Trichloroethylene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","6.6","20.0","HRL","0.4","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","79-34-5","1,1,2,2-Tetrachloroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","5.0","20.0","HRL","2","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","87-61-6","1,2,3-Trichlorobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","42.7","100","","","","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","87-68-3","Hexachlorobutadiene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","42.1","100","HRL","1","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8270D","Semivolatile Organic Compounds by GC/MS","87-86-5","Pentachlorophenol","Pesticide","Pesticides and PCBs","","ug/L","Actual","N","Below Method Detection Limit","2.2","7.5","HRL","0.3","ug/L","","Y","Y","04-03-2023"
"SR0000278","28207067","Superfund","Ashland Oil - Park Penta","1000022144","Well","Well-Remedial","44.847741","-93.003973","735.32","","51","06-27-2018","Wtr-Ground","Water","07-03-2018","8260B","Volatile Organics by CGC/MS","91-20-3","Naphthalene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Method Detection Limit","50.0","100","HRL","70","ug/L","","Y","Y","04-03-2023"
