"FACILITY_CODE","FACILITY_ID","FACILITY_TYPE","FACILITY_NAME","SYS_LOC_CODE","LOC_TYPE","LOC_TYPE_2","LATITUDE","LONGITUDE","SURF_ELEV","GEOLOGIC_UNIT_DESC","DEPTH_OF_WELL","SAMPLE_DATE","MATRIX_CODE","MEDIUM_CODE","ANALYSIS_DATE","LAB_ANALYTICAL_METHOD_CODE","LAB_ANALYTICAL_METHOD_NAME","CAS_RN","ANALYTE_NAME","ANALYTE_TYPE_DESC","ANALYTE_GROUP_DESC","RESULT_NUMERIC","RESULT_UNIT","VALUE_TYPE","DETECT_FLAG","DETECTION_REMARK","METHOD_DETECTION_LIMIT","REPORTING_DETECTION_LIMIT","MIN_ACTION_LEVEL_CODE","MIN_ACTION_LEVEL","ACTION_LEVEL_UNIT","ACTION_LEVEL_EXCEEDANCE","MOST_RECENT_RESULT_FLAG","FIVE_YEAR_FLAG","REPORT_DATE"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","104-51-8","n-Butylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.083","4.0","","","","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","104-51-8","n-Butylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.083","4.0","","","","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","106-43-4","p-Chlorotoluene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.24","1.0","","","","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","106-43-4","p-Chlorotoluene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.24","1.0","","","","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","106-46-7","p-Dichlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","HRL","10","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","106-46-7","p-Dichlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","HRL","10","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","106-93-4","1,2-Dibromoethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.23","1.0","HRL","0.004","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","106-93-4","1,2-Dibromoethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.23","1.0","HRL","0.004","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","05-01-0107","Allyl chloride","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.58","4.0","HRL","30","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","05-01-0107","Allyl chloride","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.58","4.0","HRL","30","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","06-02-0107","1,2-Dichloroethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.17","1.0","HRL","1","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","06-02-0107","1,2-Dichloroethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.17","1.0","HRL","1","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","10-01-0108","Methyl isobutyl ketone","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","2.4","5.0","HRL","300","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","10-01-0108","Methyl isobutyl ketone","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","2.4","5.0","HRL","300","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","108-67-8","1,3,5-Trimethylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","HBV","30","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","108-67-8","1,3,5-Trimethylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.20","1.0","HBV","30","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","108-86-1","Bromobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.25","1.0","","","","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","108-86-1","Bromobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.25","1.0","","","","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.13","1.0","HBV","70","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.13","1.0","HBV","70","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","108-90-7","Chlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.23","1.0","MCL","100","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","108-90-7","Chlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.23","1.0","MCL","100","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","109-99-9","Tetrahydrofuran","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","4.0","10.0","HRL","600","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","109-99-9","Tetrahydrofuran","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","4.0","10.0","HRL","600","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","120-82-1","1,2,4-Trichlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.22","1.0","HRL","4","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","120-82-1","1,2,4-Trichlorobenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.22","1.0","HRL","4","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","124-48-1","Chlorodibromomethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","HRL","10","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","124-48-1","Chlorodibromomethane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","HRL","10","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","127-18-4","Tetrachloroethylene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.19","1.0","HBV","4","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","127-18-4","Tetrachloroethylene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.19","1.0","HBV","4","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","1330-20-7","Xylene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.60","3.0","HBV","300","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","1330-20-7","Xylene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.60","3.0","HBV","300","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","135-98-8","sec-Butylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","","","","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","135-98-8","sec-Butylbenzene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.16","1.0","","","","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","142-28-9","1,3-Dichloropropane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.24","1.0","","","","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","142-28-9","1,3-Dichloropropane","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.24","1.0","","","","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","156-59-2","cis-1,2-Dichloroethylene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.25","1.0","HRL","6","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","156-59-2","cis-1,2-Dichloroethylene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.25","1.0","HRL","6","ug/L","","N","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","156-60-5","trans-1,2-Dichloroethylene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","HBV","9","ug/L","","Y","N","04-09-2023"
"SR0001349","26892914","Superfund","Spring Park Municipal Wells","1000022224","Well","Well-Domestic","44.953223","-93.641036","962.96919092","","","04-27-2016","Wtr-Ground","Water","05-09-2016","8260B","Volatile Organics by CGC/MS","156-60-5","trans-1,2-Dichloroethylene","Volatile","Volatile Organics","","ug/L","","N","Below Reporting Limit","0.21","1.0","HBV","9","ug/L","","N","N","04-09-2023"
