"FACILITY_CODE","FACILITY_ID","FACILITY_TYPE","FACILITY_NAME","SYS_LOC_CODE","LOC_TYPE","LOC_TYPE_2","LATITUDE","LONGITUDE","SURF_ELEV","GEOLOGIC_UNIT_DESC","DEPTH_OF_WELL","SAMPLE_DATE","MATRIX_CODE","MEDIUM_CODE","ANALYSIS_DATE","LAB_ANALYTICAL_METHOD_CODE","LAB_ANALYTICAL_METHOD_NAME","CAS_RN","ANALYTE_NAME","ANALYTE_TYPE_DESC","ANALYTE_GROUP_DESC","RESULT_NUMERIC","RESULT_UNIT","VALUE_TYPE","DETECT_FLAG","DETECTION_REMARK","METHOD_DETECTION_LIMIT","REPORTING_DETECTION_LIMIT","MIN_ACTION_LEVEL_CODE","MIN_ACTION_LEVEL","ACTION_LEVEL_UNIT","ACTION_LEVEL_EXCEEDANCE","MOST_RECENT_RESULT_FLAG","FIVE_YEAR_FLAG","REPORT_DATE"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-25-2020","Wtr-Ground","Water","09-02-2020","8260B","Volatile Organics by CGC/MS","106-46-7","1,4-Dichlorobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.120","1.00","HRL","10","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-06-2020","Wtr-Ground","Water","04-14-2020","8260B","Volatile Organics by CGC/MS","106-46-7","1,4-Dichlorobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.082","1.0","HRL","10","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-09-2020","Wtr-Ground","Water","11-20-2020","8260B","Volatile Organics by CGC/MS","106-93-4","1,2-Dibromoethane (EDB)","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.83","2.8","HRL","0.004","ug/L","","Y","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-25-2020","Wtr-Ground","Water","09-02-2020","8260B","Volatile Organics by CGC/MS","106-93-4","1,2-Dibromoethane (EDB)","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.126","1.00","HRL","0.004","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-06-2020","Wtr-Ground","Water","04-14-2020","8260B","Volatile Organics by CGC/MS","106-93-4","1,2-Dibromoethane (EDB)","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.18","1.0","HRL","0.004","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-09-2020","Wtr-Ground","Water","11-20-2020","8260B","Volatile Organics by CGC/MS","05-01-0107","Allyl chloride","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.60","5.0","HRL","30","ug/L","","Y","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-25-2020","Wtr-Ground","Water","09-02-2020","8260B","Volatile Organics by CGC/MS","05-01-0107","Allyl chloride","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.500","5.00","HRL","30","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-06-2020","Wtr-Ground","Water","04-14-2020","8260B","Volatile Organics by CGC/MS","05-01-0107","Allyl chloride","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.27","4.0","HRL","30","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-09-2020","Wtr-Ground","Water","11-20-2020","8260B","Volatile Organics by CGC/MS","06-02-0107","1,2-Dichloroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.28","1.0","HRL","1","ug/L","","Y","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-25-2020","Wtr-Ground","Water","09-02-2020","8260B","Volatile Organics by CGC/MS","06-02-0107","1,2-Dichloroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.0819","1.00","HRL","1","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-06-2020","Wtr-Ground","Water","04-14-2020","8260B","Volatile Organics by CGC/MS","06-02-0107","1,2-Dichloroethane","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.25","1.0","HRL","1","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-09-2020","Wtr-Ground","Water","11-20-2020","8260B","Volatile Organics by CGC/MS","10-01-0108","4-Methyl-2-pentanone (MIBK)","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","4.6","15.5","HRL","300","ug/L","","Y","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-25-2020","Wtr-Ground","Water","09-02-2020","8260B","Volatile Organics by CGC/MS","10-01-0108","4-Methyl-2-pentanone (MIBK)","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.478","10.0","HRL","300","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-06-2020","Wtr-Ground","Water","04-14-2020","8260B","Volatile Organics by CGC/MS","10-01-0108","4-Methyl-2-pentanone (MIBK)","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.54","5.0","HRL","300","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-09-2020","Wtr-Ground","Water","11-20-2020","8260B","Volatile Organics by CGC/MS","108-67-8","1,3,5-Trimethylbenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.87","2.9","HBV","30","ug/L","","Y","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-25-2020","Wtr-Ground","Water","09-02-2020","8260B","Volatile Organics by CGC/MS","108-67-8","1,3,5-Trimethylbenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.104","1.00","HBV","30","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-06-2020","Wtr-Ground","Water","04-14-2020","8260B","Volatile Organics by CGC/MS","108-67-8","1,3,5-Trimethylbenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.12","1.0","HBV","30","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-09-2020","Wtr-Ground","Water","11-20-2020","8260B","Volatile Organics by CGC/MS","108-86-1","Bromobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.24","1.0","","","","","Y","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-25-2020","Wtr-Ground","Water","09-02-2020","8260B","Volatile Organics by CGC/MS","108-86-1","Bromobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.118","1.00","","","","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-06-2020","Wtr-Ground","Water","04-14-2020","8260B","Volatile Organics by CGC/MS","108-86-1","Bromobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.13","1.0","","","","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-09-2020","Wtr-Ground","Water","11-20-2020","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.27","1.0","HBV","70","ug/L","","Y","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-25-2020","Wtr-Ground","Water","09-02-2020","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.278","1.00","HBV","70","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-06-2020","Wtr-Ground","Water","04-14-2020","8260B","Volatile Organics by CGC/MS","108-88-3","Toluene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.12","1.0","HBV","70","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","11-09-2020","Wtr-Ground","Water","11-20-2020","8260B","Volatile Organics by CGC/MS","108-90-7","Chlorobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.71","2.4","MCL","100","ug/L","","Y","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","08-25-2020","Wtr-Ground","Water","09-02-2020","8260B","Volatile Organics by CGC/MS","108-90-7","Chlorobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.116","1.00","MCL","100","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-06-2020","Wtr-Ground","Water","04-14-2020","8260B","Volatile Organics by CGC/MS","108-90-7","Chlorobenzene","Volatile","Volatile Organics","","ug/L","Actual","N","Below Reporting Limit","0.076","1.0","MCL","100","ug/L","","N","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","04-04-2022","Wtr-Ground","Water","04-11-2022","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexanesulfonate (PFHxS)","PFAS","Perfluorochemicals","0.003","ug/L","Estimated","Y","","0.001","0.015","HBV","0.047","ug/L","0.06","Y","Y","04-09-2023"
"SR0000131","26892909","Superfund","Superior Plating Inc (SF)","278107","Well","Well-Monitoring","44.99044","-93.256209","826.8","","18.3","05-24-2021","Wtr-Ground","Water","05-27-2021","MDH555","Perfluorinated Compounds (PFCs) by LC/MS/MS","108427-53-8","Perfluorohexanesulfonate (PFHxS)","PFAS","Perfluorochemicals","0.003","ug/L","Estimated","Y","","0.001","0.015","HBV","0.047","ug/L","0.06","N","Y","04-09-2023"
